Dimension, epsilon, agg_thr, box_thr, fpr, falsepositive_c, falsepositive_bf, falsenegative_c, bfsize
3,0.004641588833612777,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
17,0.00021544346900318845,0.8,0.007498942093324558,0.923629094544,60799,191,46571,55804
2,0.001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
29,0.004641588833612777,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
29,0.00046415888336127773,0.8,0.042169650342858224,0.944361152757,62227,132,30931,37065
2,0.001,0.8,0.0001,0.964502597186,63657,32,3837,4602
10,0.021544346900318822,0.8,0.007498942093324558,0.982766192661,64867,28,1588,1907
149,0.002154434690031882,0.9,0.042169650342858224,0.966350158254,63748,63,10250,12287
3,0.1,0.8,0.00023713737056616554,0.986839913377,65154,10,25,37
10,0.01,0.8,0.0,0.9819029879,64822,16,101,126
5,0.004641588833612777,0.9,0.00023713737056616554,0.969590962095,63989,36,1446,1738
29,0.002154434690031882,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
2,0.021544346900318822,0.9,0.042169650342858224,0.984674329502,65001,20,1236,1488
87,0.00046415888336127773,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
5,0.00021544346900318845,1.0,0.0,0.0595308406403,0,3931,839364,1005675
2,0.021544346900318822,0.9,0.00023713737056616554,0.985976708615,65099,8,55,72
29,0.01,0.9,0.00023713737056616554,0.979828267684,64675,26,200,245
149,0.001,1.0,0.1,0.0595308406403,0,3931,839364,1005675
29,0.00021544346900318845,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
3,0.01,0.8,0.01778279410038923,0.97828358548,64565,34,2441,2929
17,0.1,0.8,0.01778279410038923,0.98685505732,65137,28,1862,2236
3,0.021544346900318822,0.8,0.0,0.98194841973,64829,12,65,84
29,0.046415888336127774,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
29,0.00021544346900318845,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
17,0.1,0.9,0.0,0.985037784138,65036,9,24,36
87,0.021544346900318822,0.9,0.00023713737056616554,0.98352338982,64925,20,65,83
2,0.00046415888336127773,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
10,0.1,0.9,0.1,0.977374948889,64507,32,1970,2365
3,0.0001,0.8,0.007498942093324558,0.749443460088,48703,785,215306,257970
29,0.046415888336127774,0.9,0.01778279410038923,0.983205367013,64893,31,1919,2304
3,0.021544346900318822,0.9,0.0001,0.98194841973,64829,12,69,89
50,0.046415888336127774,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
3,0.002154434690031882,0.8,0.007498942093324558,0.963275937789,63560,48,8910,10682
149,0.046415888336127774,0.8,0.1,0.985582966093,65055,26,1767,2122
3,0.021544346900318822,0.9,0.00023713737056616554,0.981918131843,64828,11,78,100
3,0.01,0.8,0.007498942093324558,0.978813623491,64609,25,1672,2009
10,0.004641588833612777,0.9,0.042169650342858224,0.957309224176,63164,50,8413,10085
149,0.00046415888336127773,0.8,0.0001,0.963972559175,63610,44,5167,6196
17,0.002154434690031882,1.0,0.0,0.0595308406403,0,3931,839364,1005675
87,0.01,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
5,0.002154434690031882,0.8,0.01778279410038923,0.956173428437,63058,81,11959,14335
2,0.002154434690031882,0.8,0.00023713737056616554,0.973164932685,64227,34,2175,2611
17,0.001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
29,0.001,0.9,0.042169650342858224,0.949146638802,62569,106,24254,29066
17,0.00046415888336127773,0.8,0.0031622776601683794,0.954961912983,62974,85,19979,23943
149,0.021544346900318822,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
10,0.021544346900318822,0.8,0.042169650342858224,0.982342162252,64841,26,2094,2515
10,0.01,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
87,0.004641588833612777,0.8,0.00023713737056616554,0.9819029879,64818,20,166,205
17,0.021544346900318822,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
29,0.046415888336127774,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
10,0.002154434690031882,0.9,0.007498942093324558,0.945072918086,62309,97,15790,18924
5,0.01,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
5,0.021544346900318822,1.0,0.0,0.0595308406403,0,3931,839364,1005675
29,0.1,0.8,0.007498942093324558,0.986643042115,65128,23,1363,1639
10,0.1,0.8,0.01778279410038923,0.985340663002,65034,31,1863,2237
3,0.021544346900318822,0.9,0.1,0.980252298093,64701,28,2127,2554
29,0.01,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
5,0.046415888336127774,0.9,0.007498942093324558,0.978010994503,64551,30,1604,1927
2,0.001,0.8,0.00023713737056616554,0.963987703118,63618,37,5497,6591
87,0.0001,0.8,0.042169650342858224,0.728605394273,47146,966,208188,249441
87,0.001,0.9,0.007498942093324558,0.955825117744,63039,77,17934,21493
5,0.001,0.9,0.0005623413251903491,0.947692820257,62514,65,13207,15828
2,0.046415888336127774,0.8,0.001333521432163324,0.987309375615,65184,11,40,54
50,0.1,0.8,0.0,0.987536534763,65202,8,24,36
50,0.01,0.8,0.0031622776601683794,0.984174579377,64976,12,308,376
87,0.00021544346900318845,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
17,0.00046415888336127773,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
10,0.001,0.9,0.0,0.938621598292,61921,59,6155,7380
50,0.1,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
2,0.0001,0.9,0.1,0.729983493102,47231,972,234149,280546
2,0.001,0.9,0.0031622776601683794,0.959277936789,63283,61,12878,15435
2,0.1,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
87,0.01,0.8,0.0031622776601683794,0.984613753729,65006,11,276,338
5,0.046415888336127774,0.8,0.007498942093324558,0.978010994503,64551,30,1604,1927
2,0.001,0.9,0.0005623413251903491,0.963048778641,63546,47,7140,8560
87,0.00046415888336127773,0.8,0.00023713737056616554,0.96347280905,63578,43,6433,7714
2,0.00021544346900318845,0.9,0.00023713737056616554,0.923568518771,60850,136,30259,36261
149,0.001,0.9,0.0005623413251903491,0.96318507413,63550,52,7407,8880
17,0.001,0.8,0.0,0.971544530765,64128,26,1354,1629
256,0.0001,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
87,0.01,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
3,0.00046415888336127773,1.0,0.0,0.0595308406403,0,3931,839364,1005675
3,0.046415888336127774,0.8,0.007498942093324558,0.982993351809,64888,22,1027,1236
17,0.001,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
29,0.002154434690031882,0.9,0.0005623413251903491,0.969954416731,63996,53,4013,4814
256,0.01,0.8,0.007498942093324558,0.983811124741,64940,24,1809,2172
10,0.00046415888336127773,0.8,0.00023713737056616554,0.952735753335,62844,68,11444,13717
10,0.01,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
2,0.004641588833612777,0.9,0.042169650342858224,0.977117501855,64478,44,4127,4950
2,0.00046415888336127773,0.8,0.001333521432163324,0.941695818757,62080,103,23469,28125
10,0.002154434690031882,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
17,0.01,0.9,0.0,0.97894991898,64629,14,159,197
2,0.046415888336127774,1.0,0.0,0.0595308406403,0,3931,839364,1005675
87,0.001,0.8,0.0005623413251903491,0.971120500356,64081,45,4356,5226
3,0.004641588833612777,0.9,0.007498942093324558,0.974103857162,64285,38,4136,4961
5,0.002154434690031882,0.8,0.0,0.962927627096,63544,41,1632,1962
149,0.01,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
87,0.004641588833612777,0.9,0.0031622776601683794,0.974800478549,64333,36,2361,2834
10,0.1,0.9,0.007498942093324558,0.977344661003,64509,28,1674,2010
2,0.001,0.9,0.00023713737056616554,0.963987703118,63618,37,5497,6591
29,0.046415888336127774,0.9,0.007498942093324558,0.983311374616,64904,27,1697,2038
17,0.00021544346900318845,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
29,0.001,0.8,0.0001,0.970984204867,64079,38,2498,2999
29,0.001,0.8,0.0005623413251903491,0.970469310799,64035,48,4633,5557
256,0.0001,1.0,0.1,0.0595308406403,0,3931,839364,1005675
256,0.00021544346900318845,0.8,0.042169650342858224,0.921963260794,60675,205,43156,51711
10,0.004641588833612777,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
10,0.00046415888336127773,0.8,0.0005623413251903491,0.949358654006,62617,72,15663,18771
149,0.0001,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
10,0.00046415888336127773,0.8,0.1,0.929323217179,61206,160,44227,52995
2,0.1,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
3,0.021544346900318822,0.9,0.01778279410038923,0.980464313298,64715,28,2006,2408
10,0.00046415888336127773,0.8,0.0031622776601683794,0.941074917087,62041,101,29481,35326
3,0.01,0.9,0.0005623413251903491,0.979873699514,64687,17,276,336
149,0.00046415888336127773,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
50,0.01,0.9,0.0005623413251903491,0.979979707116,64694,17,233,286
5,0.00021544346900318845,0.8,0.042169650342858224,0.802310965729,52372,607,152711,182974
2,0.1,0.8,0.0005623413251903491,0.99142852816,65466,1,26,38
5,0.01,0.9,0.0005623413251903491,0.973846410128,64280,26,486,587
87,0.1,0.8,0.01778279410038923,0.986658186058,65126,26,1475,1773
149,0.0001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
149,0.1,0.8,0.00023713737056616554,0.987930277286,65228,8,24,36
87,0.002154434690031882,0.9,0.01778279410038923,0.967561673709,63843,48,8735,10472
256,0.00046415888336127773,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
50,0.046415888336127774,0.8,0.0,0.986491602684,65130,11,25,37
149,0.004641588833612777,0.8,0.001333521432163324,0.981600109036,64796,22,425,516
3,0.00046415888336127773,0.9,0.1,0.917298926294,60361,211,49721,59577
149,0.021544346900318822,0.8,0.001333521432163324,0.986082716218,65102,12,53,70
3,0.046415888336127774,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
87,0.0001,0.8,0.0001,0.931443369224,61401,105,24278,29094
29,0.002154434690031882,0.8,0.001333521432163324,0.975921130344,64401,42,2655,3187
87,0.001,0.8,0.0031622776601683794,0.969272939288,63952,52,7074,8482
10,0.1,0.8,0.0,0.986431026911,65129,8,24,36
29,0.01,0.9,0.01778279410038923,0.977586964094,64516,37,2862,3434
50,0.01,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
5,0.046415888336127774,0.9,0.00023713737056616554,0.978662184059,64612,12,45,60
256,0.01,0.8,0.0001,0.98485605682,65022,11,66,85
10,0.00021544346900318845,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
17,0.004641588833612777,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
50,0.021544346900318822,0.8,0.007498942093324558,0.984916632593,65010,27,1701,2043
10,0.01,0.8,0.1,0.97957082065,64651,33,2674,3210
10,0.001,0.9,0.0001,0.936259143156,61748,76,12224,14652
149,0.021544346900318822,0.8,0.0031622776601683794,0.985976708615,65096,11,193,237
256,0.004641588833612777,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
29,0.001,0.9,0.001333521432163324,0.958278436539,63216,62,11253,13489
3,0.00046415888336127773,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
149,0.001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
17,0.021544346900318822,0.8,0.042169650342858224,0.984265443036,64959,35,2020,2425
3,0.001,0.9,0.00023713737056616554,0.957718110642,63183,58,7642,9162
149,0.004641588833612777,0.8,0.042169650342858224,0.977692971696,64527,33,3727,4471
3,0.002154434690031882,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
2,0.1,1.0,0.1,0.0595308406403,0,3931,839364,1005675
10,0.00046415888336127773,0.9,0.01778279410038923,0.858146684234,56274,392,95956,114973
17,0.021544346900318822,0.8,0.0031622776601683794,0.985249799343,65055,4,205,251
149,0.0001,0.8,0.00023713737056616554,0.925400935896,60949,158,31985,38327
3,0.00021544346900318845,0.9,0.01778279410038923,0.859721654324,56349,421,105253,126112
87,0.0001,0.8,0.0031622776601683794,0.849363197189,55688,398,89603,107362
3,0.002154434690031882,0.8,0.1,0.961034634198,63403,57,11229,13460
17,0.0001,0.8,0.00023713737056616554,0.915269637908,60265,173,37455,44881
149,0.00046415888336127773,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
5,0.046415888336127774,0.9,0.1,0.977132645798,64491,32,2040,2450
3,0.002154434690031882,1.0,0.0,0.0595308406403,0,3931,839364,1005675
29,0.002154434690031882,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
5,0.00021544346900318845,0.9,0.0005623413251903491,0.874911029334,57507,266,74339,89073
17,0.0001,0.8,0.01778279410038923,0.765647479291,49771,787,177897,213150
87,0.1,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
5,0.01,0.8,0.007498942093324558,0.972589462844,64183,40,2547,3057
256,0.00046415888336127773,1.0,0.0,0.0595308406403,0,3931,839364,1005675
256,0.004641588833612777,0.9,0.007498942093324558,0.97433101631,64298,40,3680,4416
5,0.0001,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
3,0.01,0.8,0.0001,0.97994941923,64691,18,192,235
29,0.0001,0.9,0.0,0.847061317826,55713,221,29700,35589
2,0.00046415888336127773,0.9,0.1,0.924855753941,60874,197,43415,52022
5,0.0001,0.8,0.0001,0.824739145579,54163,297,86645,103818
5,0.0001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
87,0.00021544346900318845,0.8,0.00023713737056616554,0.9483742977,62562,62,15704,18821
256,0.0001,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
29,0.1,0.9,0.0031622776601683794,0.985128647797,65032,19,167,206
29,0.046415888336127774,1.0,0.1,0.0595308406403,0,3931,839364,1005675
10,0.01,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
87,0.021544346900318822,0.8,0.0005623413251903491,0.986113004104,65105,11,40,54
10,0.001,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
149,0.0001,0.8,0.1,0.703178713673,45301,1132,236479,283338
29,0.004641588833612777,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
87,0.002154434690031882,0.9,0.00023713737056616554,0.971393091333,64102,42,2368,2844
256,0.00046415888336127773,0.8,0.0001,0.964532885073,63644,47,5040,6046
10,0.004641588833612777,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
2,0.00021544346900318845,0.8,0.00023713737056616554,0.923568518771,60850,136,30259,36261
17,0.00046415888336127773,0.8,0.0005623413251903491,0.960974058425,63402,54,9047,10845
256,0.021544346900318822,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
149,0.002154434690031882,0.8,0.01778279410038923,0.973407235776,64236,41,5373,6443
10,0.01,0.9,0.00023713737056616554,0.967864552572,63874,37,667,805
87,0.0001,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
10,0.021544346900318822,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
29,0.001,1.0,0.1,0.0595308406403,0,3931,839364,1005675
29,0.00021544346900318845,0.9,0.001333521432163324,0.874078112459,57444,274,77842,93271
5,0.004641588833612777,0.9,0.001333521432163324,0.96904578014,63946,43,2867,3440
50,0.0001,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
5,0.046415888336127774,0.9,0.001333521432163324,0.978677328003,64609,16,62,80
87,0.004641588833612777,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
29,0.021544346900318822,0.9,0.1,0.980100858662,64688,31,2333,2801
50,0.004641588833612777,0.9,0.00023713737056616554,0.975451668105,64390,22,546,662
17,0.002154434690031882,0.9,0.042169650342858224,0.964063422834,63591,69,11472,13749
17,0.01,0.8,0.0,0.984220011207,64975,16,60,78
3,0.001,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
256,0.01,0.9,0.00023713737056616554,0.980676328502,64731,26,156,193
17,0.00046415888336127773,0.8,0.00023713737056616554,0.962427876971,63504,48,6687,8017
10,0.0001,0.8,0.042169650342858224,0.656580800509,42219,1137,294215,352514
256,0.00046415888336127773,0.8,0.0005623413251903491,0.96118607363,63416,54,8711,10442
5,0.046415888336127774,0.8,0.001333521432163324,0.978677328003,64609,16,62,80
149,0.1,1.0,0.1,0.0595308406403,0,3931,839364,1005675
256,0.01,0.9,0.007498942093324558,0.978722759832,64598,30,2147,2578
29,0.046415888336127774,0.8,0.1,0.985083215968,65019,29,1963,2357
29,0.00021544346900318845,0.8,0.007498942093324558,0.92132721518,60628,210,47281,56654
2,0.001,0.9,0.01778279410038923,0.955431375221,63009,81,17852,21395
256,0.1,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
256,0.0001,0.9,0.0031622776601683794,0.693153423288,44820,951,247706,296789
256,0.0001,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
50,0.004641588833612777,0.9,0.1,0.972347159753,64160,47,5644,6768
10,0.021544346900318822,0.9,0.042169650342858224,0.970817621492,64063,43,2395,2876
149,0.00046415888336127773,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
10,0.00021544346900318845,0.8,0.0,0.935002195872,61653,88,11568,13866
50,0.01,0.8,0.001333521432163324,0.984613753729,64997,20,124,155
50,0.01,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
29,0.0001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
17,0.002154434690031882,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
5,0.00046415888336127773,0.9,0.0,0.934411582088,61621,81,9289,11135
50,0.002154434690031882,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
5,0.00046415888336127773,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
50,0.00021544346900318845,0.9,0.007498942093324558,0.844623142974,55369,404,102569,122897
87,0.1,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
10,0.1,0.9,0.001333521432163324,0.978086714219,64571,15,43,57
29,0.021544346900318822,0.8,0.00023713737056616554,0.985825269184,65087,10,42,57
256,0.004641588833612777,0.9,0.01778279410038923,0.973528387321,64247,38,4596,5514
256,0.0001,0.8,0.007498942093324558,0.804340254115,52531,582,131748,157857
256,0.00046415888336127773,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
3,0.00021544346900318845,0.8,0.00023713737056616554,0.91246800842,60094,159,38724,46403
149,0.1,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
50,0.1,0.9,0.001333521432163324,0.985113503854,65037,13,39,53
5,0.004641588833612777,0.8,0.00023713737056616554,0.969590962095,63989,36,1446,1738
149,0.1,0.8,0.0,0.987930277286,65228,8,24,36
87,0.00021544346900318845,0.9,0.1,0.814138385353,53201,559,128994,154557
29,0.01,0.8,0.00023713737056616554,0.984689473445,65008,14,75,94
10,0.0001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
29,0.046415888336127774,0.9,0.0031622776601683794,0.984053427832,64960,20,192,235
10,0.021544346900318822,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
10,0.01,0.9,0.0031622776601683794,0.967395090334,63837,43,1641,1972
3,0.00021544346900318845,0.9,0.0001,0.917556373328,60457,132,27546,33010
256,0.002154434690031882,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
149,0.004641588833612777,0.9,0.01778279410038923,0.973301228174,64228,42,4623,5545
5,0.021544346900318822,0.9,0.0005623413251903491,0.977147789741,64509,15,130,161
149,0.046415888336127774,0.8,0.001333521432163324,0.987021640695,65166,10,37,50
2,0.00021544346900318845,0.8,0.007498942093324558,0.886541577696,58203,338,76726,91933
50,0.046415888336127774,0.9,0.0031622776601683794,0.984310874866,64974,23,183,225
2,0.01,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
